"OLST_attempt_id","RADAR_capture","MOCAP_Start_Time","MOCAP_End_Time","RADAR_Start_Frame","RADAR_End_Frame","Seconds_per_Frame","an","is_attempt_final","t_foot_up","t_stable","t_break","t_end","frame_foot_up","frame_stable","frame_break","frame_end","participant_id","label","movement_code","stance_leg","lifted_leg","stance_knee_vel_mean","stance_knee_vel_std","stance_knee_vel_max","lifted_knee_vel_mean","lifted_knee_vel_std","lifted_knee_vel_max","stance_knee_acc_mean","stance_knee_acc_std","stance_knee_acc_max","lifted_knee_acc_mean","lifted_knee_acc_std","lifted_knee_acc_max","com_disp_mean","com_disp_std","com_disp_max","com_range_x","com_range_y","com_vel_mean","com_vel_std","trunk_sway_x_std","trunk_sway_y_std","trunk_sway_x_range","trunk_sway_y_range","trunk_sway_vel_mean","trunk_sway_vel_std","doppler_centroid_mean","doppler_centroid_std","doppler_centroid_max","doppler_centroid_range","micro_vel_mean","micro_vel_std","micro_vel_max","micro_vel_energy","micro_acc_mean","micro_acc_std","micro_acc_max","amp_total_power_mean","amp_total_power_std","amp_total_power_range","amp_peak_power_mean","amp_peak_power_std","amp_variation_mean","amp_variation_std","amp_variation_max","COP_AP_range_mm","COP_AP_mean_mm","COP_AP_sd_mm","COP_ML_range_mm","COP_ML_mean_mm","COP_ML_sd_mm","COP_speed_mean_mm_s","COP_speed_sd_mm_s","COP_speed_max_mm_s","COP_speed_computed_mean","GRF_Z_mean_N","GRF_Z_sd_N","GRF_Z_cv_pct","GRF_Z_range_N","sway_path_length_mm","sway_path_per_second_mm_s","trial_duration_s"
"55_TRLGL_RR_V2_an5","55_TRLGL_RR_V2","7.62","29.97","203","817","0.03641","5","False","19.16","19.46","20.69","21.01","519","528","562","570","55","STABLE","TRLGL","L","R","0.287432","0.171602","0.894994","0.37963","0.257206","1.68163","0.154576","0.124818","0.602014","0.131143","0.078519","0.632099","4.39562","1.38598","8.26917","7.832","11.797","0.253978","0.155855","3.36714","3.2264","13.217","9.39733","0.191527","0.0865898","-0.15262","0.11376","0.363773","0.425873","0.000995079","0.000652083","0.00227358","0.0000014154","0.0132714","0.0104831","0.0426907","93321.9","3966.94","17879.5","91.985","4.18413","3368.59","2090.04","8146.38","14.5952","-40.8863","3.89518","29.3726","66.1618","10.3151","309.357","162.771","971.087","309.42","907.136","10.9262","1.20447","54.3222","380.556","309.395","1.23"
"55_TRLGL_RR_V2_an6","55_TRLGL_RR_V2","7.62","29.97","203","817","0.03641","6","False","21.22","21.51","26.69","27.11","576","584","727","738","55","STABLE","TRLGL","L","R","0.227449","0.152312","1.02941","0.755806","0.98649","4.48568","0.118413","0.0946333","1.02645","0.1993","0.203807","1.33116","9.69396","3.85733","18.6759","24.3888","29.9503","0.215774","0.153615","10.0684","12.344","29.6","38.9767","0.189031","0.149373","-0.174419","0.189632","0.881642","1.26394","0.00134594","0.000884023","0.00551026","0.00000259306","0.0208909","0.0154517","0.0704836","92345.9","7235.07","37775.8","91.7321","3.63017","3000.98","2368.14","12187","33.2521","-27.7706","7.73697","33.8068","65.4213","9.23364","304.182","165.948","1097.07","304.239","910.245","10.0569","1.10486","55.2378","1575.89","304.226","5.18"
"55_TRLGL_RR_V2_an7","55_TRLGL_RR_V2","7.62","29.97","203","817","0.03641","7","False","28.45",NULL,NULL,"28.82","775",NULL,NULL,"785","55","UNSTABLE","TRLGL","L","R","0.359397","0.171089","0.696948","4.00835","2.21839","7.57698","0.156119","0.112826","0.622696","0.459914","0.194048","1.02208","9.5789","4.84025","22.6333","33.9038","7.51767","1.09951","0.431964","8.40368","2.74227","29.7073","10.024","0.90619","0.313956","-0.242912","0.0725404","0.3724","0.272359","0.0015182","0.000453377","0.0023275","0.00000251048","0.0146611","0.00929862","0.0286132","93253.7","2383.96","9478.89","93.4912","2.73217","2564.4","1801.61","5079.08","15.1273","-50.1305","3.87369","8.05864","56.1728","2.76695","319.35","161.118","875.785","318.753","890.855","32.8526","3.68776","105.593","117.916","318.692","0.37"
"55_TRLGL_RR_V2_an8","55_TRLGL_RR_V2","7.62","29.97","203","817","0.03641","8","True","29.17","29.42","31.41","31.68","794","802","856","863","55","STABLE","TRLGL","L","R","0.260434","0.201671","0.886208","0.711948","0.553764","2.57659","0.110138","0.0586482","0.280494","0.177785","0.134127","0.765225","10.1236","8.26332","45.438","7.78906","54.7703","0.347884","0.373373","2.31073","15.1895","8.94833","63.6693","0.384769","0.375297","-0.173969","0.0961199","0.391678","0.460865","0.00111074","0.00055623","0.00244799","0.00000154314","0.0155236","0.0142913","0.0625996","90763.7","2916.96","12346.8","94.4239","3.41786","2622.28","1829.25","6730.67","21.2893","-45.263","4.10923","13.5363","62.2315","3.3","297.136","165.105","1050.74","297.208","907.819","9.90631","1.09122","57.9844","591.465","297.219","1.99"
"55_TRLGL_RR_V3_an1","55_TRLGL_RR_V3","7.56","30.62","201","832","0.03655","1","False","9.91",NULL,NULL,"10.28","265",NULL,NULL,"275","55","UNSTABLE","TRLGL","L","R","0.567061","0.237744","1.10538","3.12691","1.21443","5.47024","0.171594","0.100425","0.496382","0.492541","0.254386","1.38473","9.84657","5.63643","23.8567","2.41767","37.0452","1.05945","0.460144","3.65459","10.4016","11.505","34.3293","0.985899","0.621425","-0.145335","0.0960634","0.314735","0.342057","0.000939394","0.000550553","0.0019671","0.00000118557","0.0149234","0.00832373","0.029673","100565","5289.75","20775.2","104.082","3.47084","6569.78","4176.6","14036.5","11.75","-42.9808","3.24078","16.9018","66.3697","6.30229","325.231","180.455","974.627","325.399","897.347","22.711","2.53091","74.769","120.375","325.337","0.37"
"55_TRLGL_RR_V3_an2","55_TRLGL_RR_V3","7.56","30.62","201","832","0.03655","2","False","10.51","10.9","16.57","16.79","281","292","448","453","55","STABLE","TRLGL","L","R","0.266919","0.203968","1.06025","0.416723","0.496599","2.91781","0.126351","0.0852368","0.599061","0.12024","0.0939478","0.589865","10.154","7.212","50.821","19.0104","60.7853","0.225394","0.209634","7.46056","11.368","25.421","64.6363","0.22929","0.22317","-0.0153895","0.189878","0.472161","0.931708","0.00101822","0.000617105","0.00295101","0.0000014176","0.0174479","0.012405","0.0600143","94788.5","5417.02","27973.7","94.5991","6.08978","2265.5","2390.82","18185.4","36.6313","-45.1443","7.9859","30.835","70.2534","8.02606","311.138","169.722","1177.81","311.205","910.505","7.66251","0.841566","53.1015","1764.37","311.177","5.67"
"55_TRLGL_RR_V3_an3","55_TRLGL_RR_V3","7.56","30.62","201","832","0.03655","3","False","17.63","17.96","19.15","19.42","476","486","518","525","55","STABLE","TRLGL","L","R","0.293362","0.183698","0.898101","0.398047","0.352646","1.53771","0.146065","0.0887904","0.490654","0.128538","0.0824771","0.405065","3.00092","1.94543","9.51713","2.8435","13.1751","0.245648","0.165136","1.31267","3.79085","5.19467","14.2053","0.177213","0.114008","-0.211642","0.119849","0.611242","0.602495","0.00132277","0.000749054","0.00382026","0.00000231079","0.0196242","0.0135168","0.0567759","89546.9","2641.22","11562.7","91.1953","2.1987","2367.46","1458.27","6089.53","13.9056","-48.2187","3.6893","15.3212","75.548","3.85447","307.647","170.956","1122.6","307.586","909.46","10.824","1.19016","51.8808","365.997","307.56","1.19"
"55_TRLGL_RR_V3_an4","55_TRLGL_RR_V3","7.56","30.62","201","832","0.03655","4","False","19.8","20.18","20.8","21.1","535","546","563","571","55","STABLE","TRLGL","L","R","0.202527","0.13471","0.750702","0.370546","0.249018","0.986737","0.145091","0.113138","0.519851","0.126403","0.0859045","0.519225","1.87488","1.0718","4.31521","3.28572","4.7935","0.137096","0.0723268","0.356309","1.84941","1.89667","5.569","0.11852","0.0465467","-0.16644","0.0813915","0.305222","0.253481","0.00104025","0.000508697","0.00190764","0.00000134089","0.0192212","0.00979188","0.0333161","89266.3","3501.12","15795","91.7539","4.89173","2013.66","1604.07","6714.32","13.358","-31.047","3.8887","8.71696","81.0737","2.38265","311.888","173.265","1124.19","312.22","909.169","11.0915","1.21996","45.4721","193.58","312.225","0.62"
"55_TRLGL_RR_V3_an5","55_TRLGL_RR_V3","7.56","30.62","201","832","0.03655","5","False","21.48","21.79","24.41","24.63","581","590","662","668","55","STABLE","TRLGL","L","R","0.301481","0.202957","1.16455","0.429707","0.308347","1.49812","0.129733","0.0873102","0.509186","0.125082","0.0796508","0.615808","12.0069","7.3352","29.9369","21.1706","44.7896","0.330135","0.109265","6.65966","8.97251","20.5903","34.8407","0.237755","0.0967482","-0.115177","0.189521","0.512637","0.876705","0.00120519","0.000684664","0.00320398","0.00000192125","0.0183821","0.0139551","0.0609898","90109.5","5140.73","24243.1","92.3195","2.75542","2633.36","2066.72","9586.42","32.4423","-26.4344","7.11999","28.3405","71.5029","9.10081","313.032","173.111","1237.57","313.081","909.138","13.4328","1.47753","113.526","820.226","313.063","2.62"
"55_TRLGL_RR_V3_an6","55_TRLGL_RR_V3","7.56","30.62","201","832","0.03655","6","False","25.25","25.54","26.58","26.86","684","693","721","729","55","STABLE","TRLGL","L","R","0.375789","0.20723","0.96771","0.61746","0.531534","2.1426","0.14586","0.0961004","0.632034","0.17533","0.121099","0.633629","3.31287","1.56183","6.31122","5.36256","10.2666","0.271381","0.0638647","1.98495","1.21324","8.25367","5.52333","0.16688","0.0952999","-0.144932","0.143786","0.360723","0.6643","0.00115548","0.000541277","0.00225452","0.00000162811","0.0189888","0.0158875","0.0668594","91403.1","4382.86","19343.9","93.9797","2.25042","2729.45","2931.36","15971.5","21.4531","-34.5104","5.99956","25.9349","77.1112","8.2003","322.816","168.091","960.998","322.837","910.024","16.5838","1.82235","69.8862","335.679","322.769","1.04"
"55_TRLGL_RR_V3_an7","55_TRLGL_RR_V3","7.56","30.62","201","832","0.03655","7","True","27.3","27.61","30.29","30.55","741","750","823","830","55","STABLE","TRLGL","L","R","0.45011","0.244424","1.54098","1.03877","0.636029","2.86744","0.154982","0.108187","0.684646","0.225786","0.145398","0.940311","15.1857","9.91021","55.9953","16.6581","70.2435","0.449936","0.291874","5.1143","17.1334","16.8427","70.1323","0.383406","0.318286","-0.170225","0.142494","0.426761","0.767372","0.00122096","0.000659023","0.00266726","0.00000192505","0.0173507","0.0126904","0.077002","90827.6","3874.92","19825.2","92.1657","2.89194","2230.53","1723.98","8520.77","52.3835","-23.0102","13.2242","31.602","72.2141","10.7062","319.563","174.024","1064.43","319.624","909.871","16.1078","1.77034","110.17","856.48","319.582","2.68"
"55_TRLGL_RR_V4_an1","55_TRLGL_RR_V4","7.64","30.05","202","815","0.03656","1","False","10.17","10.62","17.19","17.49","271","284","463","471","55","STABLE","TRLGL","L","R","0.264825","0.207756","1.18751","0.412371","0.370758","1.86691","0.119784","0.0851291","0.601687","0.1242","0.0919049","0.693704","10.1533","5.78848","39.9149","22.4088","42.2532","0.257452","0.19295","6.25143","7.51032","24.5453","32.7693","0.192824","0.12815","-0.0522232","0.173107","0.459119","0.789418","0.000966402","0.000585789","0.00286949","0.00000127708","0.016538","0.0127617","0.069509","94256.3","6363.41","33797","93.9022","5.91315","2922.01","2901.22","20413.6","48.557","-39.8237","10.505","36.425","71.6865","8.35463","310.444","168.515","1234.48","310.465","910.281","11.9478","1.31254","87.8916","2039.8","310.472","6.57"
"55_TRLGL_RR_V4_an2","55_TRLGL_RR_V4","7.64","30.05","202","815","0.03656","2","False","17.94","18.24","22.65","22.97","483","492","613","621","55","STABLE","TRLGL","L","R","0.223171","0.159774","1.07302","0.441351","0.448265","2.20649","0.118805","0.0876168","0.540585","0.131668","0.109896","0.799293","12.0978","4.10854","20.2302","28.5953","27.4173","0.243994","0.109617","11.0211","6.09253","32.37","26.5353","0.205932","0.0907956","-0.185265","0.0930276","0.482847","0.59718","0.00117817","0.000539171","0.0030178","0.0000016788","0.0178532","0.0148475","0.0687287","90542.7","2862.17","16465.2","93.7498","3.47272","2145.92","1598.05","6051","31.9193","-33.417","8.82956","25.6793","73.8617","7.90829","301.321","162.345","973.066","301.339","910.339","8.25392","0.906686","48.2187","1328.91","301.341","4.41"
"55_TRLGL_RR_V4_an3","55_TRLGL_RR_V4","7.64","30.05","202","815","0.03656","3","False","23.34","23.58","26.95","27.23","631","638","730","737","55","STABLE","TRLGL","L","R","0.303099","0.201448","1.29264","0.426533","0.250242","1.46451","0.12636","0.0841813","0.728957","0.131869","0.0835053","0.721225","11.8498","6.45959","35.1834","16.5161","45.2844","0.275367","0.139143","4.78743","12.1485","13.925","47.121","0.233558","0.13798","-0.193493","0.226276","0.71867","1.1776","0.00155788","0.00101761","0.00449168","0.00000346252","0.0230349","0.0166481","0.0991948","92748.6","5661.91","21281.2","92.0271","2.84639","2603.16","2100.81","11167.7","40.426","-26.3407","10.7513","33.3796","68.02","10.4402","317.756","175.654","1218.26","317.76","909.361","14.07","1.54724","95.8261","1070.85","317.76","3.37"
"55_TRLGL_RR_V4_an4","55_TRLGL_RR_V4","7.64","30.05","202","815","0.03656","4","True","27.73","28.05",NULL,"30.05","751","760",NULL,"814","55","STABLE","TRLGL","L","R","0.293723","0.169762","0.922519","0.896192","0.621979","2.58166","0.125551","0.0849551","0.56688","0.176653","0.132154","0.722963","11.343","7.02323","29.5434","9.67194","49.5273","0.296484","0.121591","4.50086","17.9183","11.9627","62.535","0.328637","0.11873","-0.190452","0.0940104","0.368888","0.397004","0.00119671","0.000574438","0.00230555","0.0000017621","0.0183507","0.013741","0.055372","89365.6","2435.02","12798.5","93.2391","3.75749","1797.5","1379.08","5853.46","26.5878","-28.4839","4.97753","32.3522","74.4742","9.40466","307.801","166.969","1049.07","307.927","910.18","8.3705","0.919653","55.2378","615.795","307.897","2"
"55_TRLGR_RR_V1_an1","55_TRLGR_RR_V1","7.97","29.46","211","802","0.03638","1","False","9.73","10.14","19.28","19.61","259","271","522","531","55","STABLE","TRLGR","R","L","0.222326","0.195693","1.61595","0.308219","0.241015","1.5989","0.134508","0.147573","1.08714","0.119952","0.0801043","0.550324","14.685","6.90381","32.5489","36.6264","41.5981","0.213647","0.159601","5.16461","9.08933","22.6107","39.7303","0.12863","0.08456","-0.0704409","0.180511","0.497271","0.877513","0.00102551","0.000644183","0.00310794","0.00000146665","0.0167014","0.0124974","0.0714142","95767.5","8310.56","38592.7","95.357","9.34459","3118.28","3341.04","20568.1","37.0702","-13.2379","7.01553","34.2323","-65.6092","8.88975","293.782","159.992","1326.17","293.79","919.819","6.71745","0.730301","59.8154","2685.22","293.788","9.14"
"55_TRLGR_RR_V1_an2","55_TRLGR_RR_V1","7.97","29.46","211","802","0.03638","2","False","20.07","20.47","23.55","23.86","543","555","639","647","55","STABLE","TRLGR","R","L","0.418776","0.329065","2.48058","1.26411","0.830514","3.32488","0.175242","0.180258","1.82042","0.257664","0.171708","1.07477","9.74249","3.15173","17.6608","23.1703","29.8642","0.323756","0.168646","6.98768","9.6476","20.006","29.8493","0.277245","0.144133","-0.186058","0.085712","0.396682","0.415569","0.00116564","0.000529629","0.00247926","0.00000163923","0.0168395","0.0119485","0.0549957","88907.4","2148.65","10822.1","91.4377","3.1757","2155.36","1726.87","7089.39","39.345","6.58771","11.4157","36.3534","-70.5988","10.5088","301.085","166.817","994.185","301.051","918.877","14.5238","1.5806","95.2158","927.306","301.073","3.08"
"55_TRLGR_RR_V1_an3","55_TRLGR_RR_V1","7.97","29.46","211","802","0.03638","3","True","24.16","24.53","30.46","30.82","656","666","829","839","55","STABLE","TRLGR","R","L","0.2585","0.203707","1.24295","0.442708","0.523442","2.80193","0.148989","0.212241","1.48312","0.145446","0.128587","0.9643","8.85467","4.72048","35.6078","24.4247","44.5831","0.240002","0.147507","4.66638","9.11601","23.869","48.0153","0.179123","0.142079","-0.15975","0.14654","0.528857","0.876951","0.00118707","0.000653114","0.00330536","0.0000018357","0.019819","0.014235","0.0610125","91173.3","4773.7","29056.9","91.4025","3.96115","2443.1","1944.89","11322.8","22.5487","-2.52183","5.95022","26.6395","-70.6912","7.79256","295.349","160.159","1103.2","295.318","919.735","6.93528","0.754052","55.5429","1751.25","295.321","5.93"
"55_TRLGR_RR_V2_an1","55_TRLGR_RR_V2","7.55","29.66","201","809","0.03639","1","False","9.96",NULL,NULL,"10.45","267",NULL,NULL,"280","55","UNSTABLE","TRLGR","R","L","0.568003","0.220925","1.1446","3.3202","0.598632","4.29232","0.292295","0.308168","1.36608","0.49022","0.215501","0.957959","10.8482","5.79878","26.2614","8.23594","39.1726","0.908071","0.389568","5.41688","12.6474","17.6213","44.352","0.979179","0.481374","-0.0681748","0.16223","0.355767","0.501357","0.000865209","0.000678996","0.00222354","0.00000120962","0.0202487","0.0152728","0.0505428","104060","7555.86","27417.3","108.957","4.34487","8739.17","5759.46","21298.6","25.1722","-28.1511","6.32288","10.9894","-68.8313","2.55665","297.39","171.889","951.74","297.543","915.503","31.1288","3.40019","112.916","145.8","297.552","0.49"
"55_TRLGR_RR_V2_an2","55_TRLGR_RR_V2","7.55","29.66","201","809","0.03639","2","False","10.53","10.93","19.26","19.6","282","294","523","532","55","STABLE","TRLGR","R","L","0.270183","0.26079","2.55854","0.489009","0.541994","3.0674","0.143079","0.165684","1.45881","0.155882","0.139906","1.30104","11.0502","4.49799","19.5585","29.7218","29.3937","0.21589","0.117037","6.34945","6.20061","24.057","25.2673","0.160264","0.0907189","-0.0636573","0.189444","0.504714","0.891651","0.00105889","0.00066253","0.00315446","0.0000015602","0.0170866","0.0118483","0.0546821","94625.6","5639.99","29023.7","94.7685","6.69304","2465.86","2110.04","14116.6","52.9773","-10.5721","9.65673","34.4387","-65.2413","8.71577","300.333","163.114","1132.86","300.317","919.89","9.3401","1.01535","99.1831","2501.63","300.316","8.33"
"55_TRLGR_RR_V2_an3","55_TRLGR_RR_V2","7.55","29.66","201","809","0.03639","3","False","19.75","20.08","25.32","25.64","536","545","689","698","55","STABLE","TRLGR","R","L","0.288024","0.225845","1.49855","0.540552","0.487699","2.94094","0.148677","0.167199","1.35232","0.160535","0.113745","0.861133","6.68871","3.15459","16.0454","10.8491","28.3034","0.193872","0.0989149","3.86872","4.98346","11.5663","26.0157","0.138147","0.079906","-0.198493","0.0995629","0.431821","0.539885","0.00125703","0.000588341","0.00269888","0.00000192626","0.0195748","0.0132971","0.0580839","88089.6","2582.04","15098.1","90.4138","3.38121","2071.53","1533","7106.58","24.2249","-0.27018","4.99364","28.8387","-68.7921","7.22501","292.84","158.157","1030.26","292.873","919.405","9.18187","0.998676","58.5947","1534.62","292.866","5.24"
"55_TRLGR_RR_V2_an4","55_TRLGR_RR_V2","7.55","29.66","201","809","0.03639","4","True","25.99","26.38",NULL,"29.66","707","718",NULL,"808","55","STABLE","TRLGR","R","L","0.393672","0.273107","1.48713","1.75376","1.22539","5.64362","0.158156","0.135764","0.79263","0.301541","0.183087","1.07185","9.00976","5.34738","22.7039","33.7245","26.9629","0.392622","0.219446","9.62809","12.4583","34.6463","39.878","0.368305","0.168032","-0.190456","0.137605","0.502363","0.715055","0.00131188","0.000659961","0.00313977","0.00000215658","0.0193289","0.0156437","0.0853222","90585.4","4446.38","24922.3","92.0608","3.69379","2357.41","1844.39","9459.06","45.0607","13.5978","9.69283","27.5883","-73.8918","8.24811","295.395","160.976","1014.11","295.397","919.212","12.6127","1.37212","67.75","968.947","295.411","3.28"
"55_TRLGR_RR_V3_an1","55_TRLGR_RR_V3","7.62","29.58","205","807","0.03647","1","False","9.71","10.09","27.34","27.65","262","273","746","754","55","STABLE","TRLGR","R","L","0.240385","0.209232","1.71719","0.444054","0.37791","2.56901","0.127503","0.130139","1.14761","0.153948","0.122421","1.46866","13.1927","6.9405","39.3756","44.2821","49.8941","0.199313","0.112134","9.86287","7.88597","43.6463","53.149","0.179072","0.0962332","-0.124489","0.160871","0.486473","0.859029","0.00112033","0.00060095","0.00304046","0.00000161629","0.0168964","0.013228","0.0778613","91290.5","6301.32","33030.2","93.1341","5.59799","2419.26","2106.23","15936.2","52.4917","-4.72487","9.90016","40.4359","-51.6739","8.05176","292.652","159.286","1115.72","292.668","920.558","6.70244","0.728085","66.2241","5048.27","292.653","17.25"
"55_TRLGR_RR_V3_an2","55_TRLGR_RR_V3","7.62","29.58","205","807","0.03647","2","True","28.36","28.77","29.13","29.58","773","785","795","807","55","STABLE","TRLGR","R","L","0.320826","0.116518","0.588415","2.2165","0.552389","3.47709","0.151368","0.111107","0.611492","0.39277","0.214985","0.988388","6.87975","3.88503","15.6875","20.6097","16.4587","0.792299","0.260067","4.77331","6.55048","15.293","22.07","0.766786","0.0728192","-0.204073","0.0829192","0.385667","0.282364","0.00127546","0.000518245","0.00241042","0.00000189537","0.0148695","0.0107732","0.0365032","90929","1690.93","5977.72","96.7246","0.869142","1661.49","753.791","2592.12","11.307","2.64774","3.64008","5.09048","-42.0698","1.42123","301.862","175.462","993.589","302.328","916.234","16.0503","1.75176","60.7309","108.838","302.329","0.36"
"55_TRLGR_RR_V4_an1","55_TRLGR_RR_V4","7.68","30.05","204","818","0.03643","1","False","9.64","10.1","20.37","20.65","257","270","552","559","55","STABLE","TRLGR","R","L","0.253435","0.248738","2.08883","0.571867","0.646773","3.08429","0.176339","0.210207","1.57785","0.156999","0.130302","0.790274","11.5809","5.98287","39.6601","31.4561","49.0067","0.196437","0.149362","8.94234","9.58679","29.2903","54.5717","0.189452","0.138594","-0.086121","0.175139","0.606238","1.01755","0.000972692","0.000736055","0.00378898","0.00000148791","0.0180465","0.0135755","0.0719112","95386.1","7716.33","41697","95.9748","6.44224","2785.42","2713.31","23704.4","57.3967","-0.00715892","11.5283","36.0123","-65.9825","8.47043","299.465","165.204","1089.13","299.465","920.213","7.06872","0.768161","72.6328","3075.32","299.447","10.27"
"55_TRLGR_RR_V4_an2","55_TRLGR_RR_V4","7.68","30.05","204","818","0.03643","2","False","21.34","21.73","24.32","24.61","579","590","661","668","55","STABLE","TRLGR","R","L","0.297302","0.269504","1.52208","0.802576","0.714233","3.02158","0.166559","0.182722","1.10756","0.236555","0.198298","1.12184","6.96651","2.69485","18.5497","13.0479","24.6959","0.231762","0.12404","2.79848","5.24027","9.02633","21.506","0.135761","0.0815601","-0.194463","0.113191","0.450217","0.79138","0.00129144","0.000556619","0.00281385","0.00000197765","0.0174086","0.0140167","0.0704281","86649.3","4639.83","23124.8","88.9697","3.92239","2175.41","1918.17","9023.68","17.7507","-2.66553","4.66181","26.0425","-74.7144","6.59961","297.68","164.365","1009.57","297.608","919.197","8.87409","0.965418","46.3877","770.738","297.582","2.59"
"55_TRLGR_RR_V4_an3","55_TRLGR_RR_V4","7.68","30.05","204","818","0.03643","3","False","25.04","25.4","26.99","27.23","680","690","734","740","55","STABLE","TRLGR","R","L","0.271657","0.150322","0.820786","0.735526","0.342599","1.65197","0.128428","0.106637","0.715051","0.183719","0.100982","0.479067","9.60802","4.98475","25.2877","16.4036","34.3597","0.344238","0.121723","4.29811","8.54912","16.3943","29.785","0.293708","0.152751","-0.184466","0.106146","0.463045","0.50807","0.00116769","0.000637036","0.00289403","0.00000176931","0.0182677","0.013002","0.0608629","91577.1","1941.23","8525.5","97.2924","2.43735","1978.68","1399.61","6026.39","24.1843","12.2999","7.56059","24.8561","-75.5318","8.32377","303.715","168.273","1388.35","303.546","917.716","9.16895","0.999106","44.8618","482.645","303.55","1.59"
"55_TRLGR_RR_V4_an4","55_TRLGR_RR_V4","7.68","30.05","204","818","0.03643","4","True","27.72","28.07","30.36","30.73","754","764","827","836","55","STABLE","TRLGR","R","L","0.287664","0.213364","1.37211","0.514819","0.397419","1.89943","0.13881","0.149064","0.787084","0.14228","0.0909723","0.529124","9.70692","7.21439","40.9056","18.3035","48.286","0.331842","0.282182","5.53563","12.9326","22.3947","51.862","0.31932","0.279606","-0.213386","0.10938","0.463117","0.591166","0.00135867","0.000632462","0.00289448","0.00000224599","0.0201817","0.015013","0.0567065","89217.1","3722","15948.8","91.2932","3.5839","2441.27","1978.88","8883.04","22.3203","2.975","5.33923","26.9088","-71.403","7.49175","297.014","160.08","1231.33","297.092","918.771","7.82591","0.851781","43.6411","680.269","297.061","2.29"
"56_MNTRL_RR_V1_an1","56_MNTRL_RR_V1","7.83","30.05","202","810","0.03659","1","False","10.49","10.78","14.58","14.96","274","283","386","396","56","STABLE","MNTRL","L","R","0.685428","0.624316","3.55267","1.29599","1.06651","4.69784","0.25478","0.230218","1.40617","0.277306","0.249861","1.81389","22.2615","7.18473","35.2843","59.4165","38.0892","0.482043","0.341544","14.7104","10.432","49.811","37.0327","0.439755","0.383144","0.0432461","0.141411","0.365093","0.680345","0.000722726","0.000576076","0.00228183","0.000000854196","0.0170177","0.0132263","0.0622934","99237.8","5630.57","28757.7","97.9656","7.92658","2754.49","2815.53","14187","168.399","-6.05421","38.9713","73.171","78.1591","16.8617","461.513","356.298","3213.91","461.69","768.751","46.5405","6.05404","402.228","1753.91","461.556","3.8"
"56_MNTRL_RR_V1_an2","56_MNTRL_RR_V1","7.83","30.05","202","810","0.03659","2","False","18.39","18.7","22.15","22.28","490","499","593","597","56","STABLE","MNTRL","L","R","0.437763","0.383823","2.11174","0.965273","0.982422","5.91855","0.164546","0.11534","0.694079","0.194003","0.149788","1.2073","23.934","21.6226","125.62","54.1801","146.044","0.632362","0.685138","12.6805","34.6516","52.4073","169.888","0.678488","0.76462","-0.117764","0.175337","0.475233","0.883467","0.00113864","0.000667925","0.0029702","0.00000174263","0.0195136","0.0133559","0.0669534","91934.5","5540.64","26509.8","91.7668","3.08187","2567.43","2061.35","8674.5","61.037","-37.7595","15.2416","41.044","55.4934","9.88469","370.433","205.916","1281.09","370.449","768.499","18.6424","2.42582","125.429","1277.98","370.429","3.45"
